"Indicator","Market","Destination","Units","1990-01","1990-02","1990-03","1990-04","1990-05","1990-06","1990-07","1990-08","1990-09","1990-10","1990-11","1990-12","1991-01","1991-02","1991-03","1991-04","1991-05","1991-06","1991-07","1991-08","1991-09","1991-10","1991-11","1991-12","1992-01","1992-02","1992-03","1992-04","1992-05","1992-06","1992-07","1992-08","1992-09","1992-10","1992-11","1992-12","1993-01","1993-02","1993-03","1993-04","1993-05","1993-06","1993-07","1993-08","1993-09","1993-10","1993-11","1993-12","1994-01","1994-02","1994-03","1994-04","1994-05","1994-06","1994-07","1994-08","1994-09","1994-10","1994-11","1994-12","1995-01","1995-02","1995-03","1995-04","1995-05","1995-06","1995-07","1995-08","1995-09","1995-10","1995-11","1995-12","1996-01","1996-02","1996-03","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01","2020-02","2020-03","2020-04","2020-05","2020-06","2020-07","2020-08","2020-09","2020-10","2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2023-01","2023-02","2023-03","2023-04","2023-05","2023-06","2023-07","2023-08","2023-09","2023-10","2023-11","2023-12","2024-01","2024-02","2024-03","2024-04","2024-05","2024-06","2024-07","2024-08","2024-09","2024-10","2024-11","2024-12","2025-01","2025-02","2025-03","2025-04","2025-05","2025-06","2025-07","2025-08","2025-09"
"Visitor arrivals","Air total","Oahu","persons","423,136","388,868","414,872","405,477","390,152","475,535","511,296","518,281","389,497","392,532","397,592","432,320","408,323","296,243","361,460","362,283","391,958","447,115","481,786","495,543","407,803","373,014","377,873","427,627","418,400","397,548","403,332","360,550","384,765","433,179","440,046","449,906","404,888","378,725","384,864","407,959","387,528","340,022","385,436","340,058","362,777","372,663","423,477","424,620","349,247","342,880","349,499","394,027","351,457","378,671","414,477","335,846","350,342","396,777","425,868","451,915","375,036","354,363","377,394","417,591","387,833","356,400","402,418","339,306","375,641","419,989","463,949","475,910","398,004","381,571","385,376","431,156","412,037","424,968","417,381","365,510","387,715","429,884","447,746","455,185","391,893","382,328","372,608","416,629","381,347","401,146","433,629","373,225","380,859","414,093","456,422","450,403","405,095","386,991","376,457","415,944","388,519","382,940","392,838","361,311","356,712","388,100","439,223","418,599","371,064","351,449","355,801","395,277","355,080","376,176","392,906","345,482","342,432","392,014","438,001","427,390","381,745","377,567","365,544","365,803","353,768","391,413","414,300","374,591","374,502","426,491","444,112","429,434","371,555","377,307","361,413","400,357","381,726","375,680","407,230","360,598","360,930","408,607","438,972","441,562","246,723","262,078","245,644","327,785","303,429","332,767","378,614","316,368","352,080","397,609","403,060","403,482","318,220","345,075","331,957","393,416","344,521","325,162","337,652","283,564","294,127","344,998","389,352","396,663","318,725","337,098","324,621","393,999","330,187","351,049","361,168","334,642","348,327","408,533","442,161","413,103","353,996","371,699","345,746","403,942","369,426","363,257","413,350","338,907","363,071","432,180","474,095","448,991","370,167","379,507","357,899","420,994","375,191","361,304","398,385","358,537","359,084","419,853","455,734","434,783","359,345","367,584","371,447","426,871","359,736","355,169","407,398","367,400","368,864","420,352","444,428","462,592","370,883","361,004","362,248","414,676","362,746","364,374","394,135","329,043","349,619","362,440","391,587","379,127","294,147","316,134","305,206","345,129","318,134","314,425","326,149","329,652","325,688","329,899","388,763","385,429","327,705","316,158","302,191","360,695","318,332","311,715","357,945","325,934","343,218","375,146","422,471","406,154","345,324","348,922","328,822","389,675","358,571","347,490","357,242","328,134","344,955","372,620","407,450","410,956","358,583","358,394","343,278","413,950","390,301","366,580","405,062","371,771","396,694","427,096","459,249","466,004","388,307","390,490","394,274","448,217","395,364","386,216","434,897","386,074","410,651","449,660","486,709","480,530","392,514","402,225","381,627","437,809","417,883","392,615","436,845","392,377","414,450","466,256","496,626","481,795","413,046","422,734","392,912","465,081","405,600","400,686","458,776","401,169","447,537","484,757","513,577","489,423","413,826","429,361","407,376","487,824","433,868","413,384","450,643","407,656","449,777","494,834","514,313","495,518","432,533","435,330","422,040","497,335","449,831","421,218","466,361","439,582","461,111","514,068","559,084","518,991","447,844","447,139","441,890","516,225","457,657","454,308","503,033","445,058","482,224","536,414","561,784","534,977","453,390","460,568","449,924","523,019","488,441","454,687","523,904","487,367","508,088","562,749","598,986","575,070","458,588","469,339","468,684","558,346","506,708","467,959","236,640","3,601","7,365","13,029","16,448","16,917","11,885","36,009","76,662","113,090","78,875","105,402","206,936","223,079","310,874","394,775","453,617","369,671","244,850","256,930","292,395","389,219","276,821","307,865","403,530","415,997","415,219","437,344","490,033","457,271","384,972","390,603","393,203","485,311","434,905","410,096","485,504","453,976","452,045","500,886","527,811","507,521","438,743","447,842","439,969","514,109","441,155","453,066","511,183","449,232","480,104","527,352","552,657","518,420","433,889","450,281","444,095","533,420","457,278","431,349","525,982","487,707","466,401","512,198","518,562","497,265","411,644"
"Visitor arrivals (SA)","Air total","Oahu","persons","433,908","417,677","416,215","437,567","412,937","443,761","445,132","444,309","406,785","426,019","426,038","419,911","418,959","317,355","351,755","403,369","414,132","418,820","421,013","426,304","424,144","404,085","404,099","414,211","429,040","423,859","401,750","393,186","406,859","408,805","386,556","389,027","419,573","408,720","410,050","393,574","397,774","360,341","381,377","372,865","384,370","354,128","373,230","368,651","361,755","369,280","371,896","379,168","361,693","398,306","400,185","376,403","372,115","378,447","375,885","393,518","388,105","380,651","401,669","401,470","400,033","372,356","395,110","373,849","399,829","401,286","409,827","416,351","411,423","408,332","410,989","414,975","426,165","440,692","409,146","401,304","413,181","411,313","395,624","400,748","404,889","407,378","398,347","401,910","396,395","414,226","412,868","418,960","406,479","396,476","402,574","398,533","418,425","410,567","402,850","401,867","405,741","394,809","384,223","392,808","381,279","371,085","386,377","371,614","384,145","371,657","381,258","382,812","372,729","387,734","378,307","379,743","365,865","373,104","384,423","379,833","396,971","398,068","392,672","354,727","372,945","404,403","403,956","405,310","399,100","403,474","389,092","381,460","388,967","397,304","389,449","386,605","403,162","390,029","397,520","390,391","383,652","384,587","383,638","391,320","260,112","275,690","265,398","313,988","320,885","347,539","360,757","352,642","373,619","372,909","351,165","357,067","337,827","362,213","359,105","373,206","364,172","341,364","332,284","307,870","312,287","323,127","337,913","350,934","339,730","353,278","351,859","371,551","348,887","370,102","355,801","363,468","369,735","382,224","382,336","365,667","377,972","389,603","375,384","379,995","390,053","384,726","395,587","378,175","384,937","404,691","409,373","397,287","395,629","398,500","388,532","395,188","395,732","384,211","391,641","387,823","379,584","394,577","394,270","384,432","384,451","387,101","403,031","400,082","378,993","378,363","400,470","395,635","387,799","397,096","385,593","408,845","397,006","380,996","393,591","388,685","381,019","388,071","377,237","362,629","365,111","344,173","340,313","335,496","314,699","333,997","332,803","323,958","333,275","335,525","321,873","352,366","338,281","314,031","337,781","341,324","349,161","333,772","330,497","338,664","332,573","333,703","349,261","353,838","355,421","356,834","367,510","360,402","366,830","368,036","360,005","365,468","372,999","372,378","349,778","355,015","356,858","353,686","355,593","366,207","381,508","378,241","375,818","387,838","405,471","393,932","396,156","402,158","408,768","403,424","400,934","416,225","413,777","412,412","431,811","420,460","411,265","416,593","424,720","417,503","421,683","422,255","424,344","430,479","419,005","425,044","418,620","411,053","435,420","424,810","426,122","423,941","424,120","435,361","432,371","433,436","441,652","447,167","431,556","436,342","423,317","434,683","447,206","432,500","456,424","450,471","446,641","442,368","443,519","455,555","447,633","457,029","452,967","449,234","438,983","437,713","457,896","458,267","446,731","449,647","464,807","464,095","463,917","465,841","469,807","458,227","453,170","469,029","469,087","474,831","484,813","472,270","482,998","479,486","486,250","483,899","478,408","494,510","486,522","471,154","490,308","494,564","486,633","487,798","491,170","496,998","495,979","490,642","511,237","495,404","504,023","511,132","516,499","518,307","518,386","525,252","498,591","509,536","517,589","523,827","531,635","509,934","226,419","3,741","7,493","12,003","14,231","15,493","12,946","39,308","84,835","106,044","83,054","114,785","196,782","229,605","316,152","364,003","392,841","339,755","267,310","281,643","324,188","364,180","292,202","335,302","381,392","425,059","421,386","403,793","425,915","421,955","421,817","428,269","435,744","452,689","459,652","446,891","457,258","463,164","458,431","462,609","460,586","469,467","481,991","489,747","486,534","478,322","466,785","493,878","480,132","458,133","486,817","486,765","483,909","480,499","478,087","492,000","490,629","495,439","483,949","470,465","492,747","496,191","472,697","472,522","455,039","461,403","454,535"

"Data is updated monthly by the Research & Economic Analysis Division, State of Hawaii Department of Business, Economic Development and Tourism (DBEDT)"
"Source of Data: Hawaii Tourism Authority"
"Seasonally adjusted series are from DBEDT"
"Hotel performance data prior to March 2017 are from Hospitality Advisors, LLC."
